"SITE","SITECODE","TREAT","TYPE","DIVISION","SPP","SPP_COUNT_PLOT","COUNT_HA","LAT","LONG","SLOPE","ELEVATION","SOLAR","EXP_MIN","OL_AV","TOTAL_COUNT_PLOT","DECID_COUNT_PLOT","CONIF_COUNT_PLOT","DECID_PROP_PLOT","CONIF_PROP_PLOT","DECID_COUNT_HA","CONIF_COUNT_HA","DECID_COUNT_M","CONIF_COUNT_M"
"DALTON","50_1",1,"SEEDLING","d","BENE",1550,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","c","PIGL",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","c","PIME",645,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","POBA",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","POTR",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","SALIX",2790,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","52_1",1,"SEEDLING","d","ALCR",20,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","ARCTO",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","BENE",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","c","PIGL",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","c","PIME",165,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","POBA",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","POTR",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","SALIX",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","64_1",1,"SEEDLING","d","ALCR",120,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","d","ARCTO",0,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","d","BENE",90,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","c","PIGL",0,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","c","PIME",10,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","d","POBA",0,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","d","POTR",0,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","64_1",1,"SEEDLING","d","SALIX",40,26000,65.70761,-149.19055,7.25036,251.2550049,598158.4809,0,5.2,260,1000,40,0.961538462,0.038461538,25000,1000,2.5,0.1
"DALTON","65_1",1,"SEEDLING","d","ALCR",50,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","d","ARCTO",0,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","d","BENE",30,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","c","PIGL",0,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","c","PIME",1620,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","d","POBA",0,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","d","POTR",0,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","65_1",1,"SEEDLING","d","SALIX",530,223000,65.70811,-149.19125,6.3059802,245.8760071,597345.7863,2.5,3.3,2230,2440,6480,0.273542601,0.726457399,61000,162000,6.1,16.2
"DALTON","16_2",2,"SEEDLING","d","ALCR",45,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","d","ARCTO",0,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","d","BENE",90,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","c","PIGL",0,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","c","PIME",320,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","d","POBA",0,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","d","POTR",30,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","16_2",2,"SEEDLING","d","SALIX",1460,194500,65.70504,-149.15279,4.1869702,322.3699951,606063.6038,2.5,3.2,1945,6500,1280,0.835475578,0.164524422,162500,32000,16.25,3.2
"DALTON","32_2",2,"SEEDLING","d","ALCR",0,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","d","ARCTO",0,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","d","BENE",0,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","c","PIGL",0,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","c","PIME",1,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","d","POBA",0,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","d","POTR",18,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","32_2",2,"SEEDLING","d","SALIX",1,2000,65.6884,-149.1244,6.7414899,362.2969971,610389.6289,1.25,1.62,20,76,4,0.95,0.05,1900,100,0.19,0.01
"DALTON","39_2",2,"SEEDLING","d","ALCR",0,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","d","ARCTO",0,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","d","BENE",0,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","c","PIGL",18,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","c","PIME",10,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","d","POBA",0,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","d","POTR",0,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","39_2",2,"SEEDLING","d","SALIX",3,3100,65.70004,-149.11685,4.0569301,313.4150085,605911.4401,0,7.3,31,12,112,0.096774194,0.903225806,300,2800,0.03,0.28
"DALTON","40_2",2,"SEEDLING","d","ALCR",0,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","d","ARCTO",0,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","d","BENE",8,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","c","PIGL",0,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","c","PIME",54,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","d","POBA",0,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","d","POTR",4,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","40_2",2,"SEEDLING","d","SALIX",18,8400,65.69016,-149.12027,5.6810298,351.7460022,610103.855,10,2,84,120,216,0.357142857,0.642857143,3000,5400,0.3,0.54
"DALTON","47_2",2,"SEEDLING","d","ALCR",290,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","d","ARCTO",0,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","d","BENE",120,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","c","PIGL",0,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","c","PIME",1370,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","d","POBA",0,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","d","POTR",0,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","47_2",2,"SEEDLING","d","SALIX",750,253000,65.69946,-149.15793,5.2288299,266.3460083,600811.2884,0,4.8,2530,4640,5480,0.458498024,0.541501976,116000,137000,11.6,13.7
"DALTON","56_2",2,"SEEDLING","d","ALCR",5,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","d","ARCTO",0,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","d","BENE",77,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","c","PIGL",5,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","c","PIME",129,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","d","POBA",0,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","d","POTR",0,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","56_2",2,"SEEDLING","d","SALIX",720,93600,65.69936,-149.1514,4.3580298,279.446991,602107.422,38.75,3.3,936,3208,536,0.856837607,0.143162393,80200,13400,8.02,1.34
"DALTON","57_2",2,"SEEDLING","d","ALCR",0,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","d","ARCTO",0,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","d","BENE",436,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","c","PIGL",0,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","c","PIME",28,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","d","POBA",0,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","d","POTR",0,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","57_2",2,"SEEDLING","d","SALIX",840,130400,65.69627,-149.15442,3.48876,260.6889954,600326.3039,43.75,0.9,1304,5104,112,0.978527607,0.021472393,127600,2800,12.76,0.28
"DALTON","8_2",2,"SEEDLING","d","ALCR",43,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","d","ARCTO",0,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","d","BENE",4,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","c","PIGL",0,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","c","PIME",48,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","d","POBA",0,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","d","POTR",0,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","8_2",2,"SEEDLING","d","SALIX",14,10900,65.70418,-149.14612,5.25912,336.2000122,607079.4354,42.5,1.4,109,244,192,0.559633028,0.440366972,6100,4800,0.61,0.48
"DALTON","14_3",3,"SEEDLING","d","ALCR",7,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","d","ARCTO",0,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","d","BENE",86,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","c","PIGL",0,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","c","PIME",0,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","d","POBA",0,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","d","POTR",0,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","14_3",3,"SEEDLING","d","SALIX",35,12800,65.68749,-149.19668,7.5756898,310.9630127,604788.0359,0,0.875,128,512,0,1,0,12800,0,1.28,0
"DALTON","15_3",3,"SEEDLING","d","ALCR",0,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","d","ARCTO",0,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","d","BENE",2450,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","c","PIGL",0,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","c","PIME",40,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","d","POBA",0,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","d","POTR",0,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","15_3",3,"SEEDLING","d","SALIX",110,260000,65.6936,-149.19728,11.0676003,316.0270081,603810.8466,10,2.97,2600,10240,160,0.984615385,0.015384615,256000,4000,25.6,0.4
"DALTON","37_3",3,"SEEDLING","d","ALCR",11,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","d","ARCTO",0,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","d","BENE",29,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","c","PIGL",0,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","c","PIME",0,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","d","POBA",0,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","d","POTR",0,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","37_3",3,"SEEDLING","d","SALIX",32,7200,65.68577,-149.19524,10.3354998,287.2839966,602007.9447,38.75,2.5,72,288,0,1,0,7200,0,0.72,0
"DALTON","54_3",3,"SEEDLING","d","ALCR",0,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","d","ARCTO",0,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","d","BENE",3,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","c","PIGL",0,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","c","PIME",1,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","d","POBA",0,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","d","POTR",0,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","54_3",3,"SEEDLING","d","SALIX",26,3000,65.69318,-149.19493,8.7726297,336.9719849,606549.7337,67.5,1.25,30,116,4,0.966666667,0.033333333,2900,100,0.29,0.01
"DALTON","55_3",3,"SEEDLING","d","ALCR",0,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","d","ARCTO",0,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","d","BENE",161,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","c","PIGL",0,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","c","PIME",1,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","d","POBA",0,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","d","POTR",2,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","55_3",3,"SEEDLING","d","SALIX",27,19100,65.69235,-149.19681,10.9991999,333.5549927,605419.8585,50,1.62,191,760,4,0.994764398,0.005235602,19000,100,1.9,0.01
"DALTON","7_3",3,"SEEDLING","d","ALCR",50,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","d","ARCTO",0,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","d","BENE",310,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","c","PIGL",0,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","c","PIME",50,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","d","POBA",0,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
