"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD"
"STEESE","24_3",3,"SA_7",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,90,"Y","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.8,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.8,90,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.7,95,"Y","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_7",0.4,0,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.5,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_7",0.3,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.1,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.9,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.9,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",3.1,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.8,95,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,95,"Y","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,95,"Y","LICHEN","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LICHEN","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"SA_7",0.2,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"SA_6",1,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.5,95,"Y","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,95,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.7,100,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.9,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,90,"Y","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",1,95,"N","CHAN","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.9,100,"N","CHAN","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.9,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.7,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",5.7,95,"N","MOSS","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.8,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.5,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"SA_6",0.9,95,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.9,85,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",0.5,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",3.7,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",1,100,"Y","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,95,"Y","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",1.1,90,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"POTR",0.2,100,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.7,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.8,90,"Y","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.9,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","EQAR","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","EQAR","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","EQAR","END","CLUMP",2
"STEESE","24_3",3,"POTR",0.9,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.2,95,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",3.1,100,"N","GRASS","","IND",2
"STEESE","24_3",3,"SA_7",1.1,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",1.8,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",1,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",0.8,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",1.5,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.8,95,"Y","EQAR","","IND",2
"STEESE","24_3",3,"POTR",3.1,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",1.2,100,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2.3,95,"Y","CHAN","","IND",2
"STEESE","24_3",3,"POTR",5.5,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"POTR",4.7,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.9,100,"Y","GRASS","","IND",2
"STEESE","24_3",3,"POTR",0.2,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",4.1,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"BENE",0.2,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",0.8,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",1.7,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.4,95,"Y","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.7,95,"Y","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_7",0.4,100,"Y","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SAGL",0.8,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SAGL",1,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SAGL",0.7,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SAGL",0.9,95,"Y","CHAN","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.7,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.9,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.8,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.5,90,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",3.2,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.9,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"BENE",0.8,100,"N","EQAR","","IND",2
"STEESE","24_3",3,"POTR",4.6,90,"Y","EQAR","","IND",2
"STEESE","24_3",3,"POTR",0.5,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",3.6,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2,95,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",0.2,70,"N","EQAR","","IND",2
"STEESE","24_3",3,"POTR",1,95,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",3.4,80,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",5.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.4,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2.9,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",4.3,95,"N","EQAR","","IND",2
"STEESE","24_3",3,"SA_7",1.4,0,"Y","GRASS","","IND",2
"STEESE","24_3",3,"SA_6",0.7,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1,80,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.4,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.1,95,"N","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_7",0.5,95,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"POTR",0.4,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",6.5,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",0.1,80,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",0.4,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.5,80,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",3.2,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",4.1,80,"N","EQAR","","IND",2
"STEESE","24_3",3,"SA_7",0.8,95,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.5,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_7",0.8,100,"N","EQSC","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.2,100,"N","EQSC","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.8,80,"N","GRASS","","IND",2
"STEESE","24_3",3,"POTR",2.1,90,"N","EQSC","","IND",2
"STEESE","24_3",3,"SA_6",0.3,90,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",2.1,80,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.6,75,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.1,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",0.4,50,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",0.4,50,"N","EQAR","START","CLUMP",2
"STEESE","24_3",3,"POTR",0.2,70,"N","EQAR","","CLUMP",2
"STEESE","24_3",3,"POTR",2.6,80,"N","EQAR","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",4.7,90,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",2,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",1,90,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,95,"N","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",1.1,100,"N","LITTER","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"POTR",5.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",0.2,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.3,90,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.7,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.2,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",1.6,80,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",1.7,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.2,95,"N","MOSS","START","CLUMP",2
"STEESE","24_3",3,"SA_7",0.3,100,"N","MOSS","END","CLUMP",2
"STEESE","24_3",3,"POTR",3.5,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"SAGL",1.1,90,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",4.2,95,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",2.4,90,"N","MOSS","START","CLUMP",2
"STEESE","24_3",3,"POTR",4.6,90,"N","MOSS","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",0.6,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_7",1.3,0,"Y","EQAR","START","CLUMP",2
"STEESE","24_3",3,"SA_7",1.7,70,"Y","EQAR","END","CLUMP",2
"STEESE","24_3",3,"POTR",2,95,"Y","CHAN","","IND",2
"STEESE","24_3",3,"SA_7",0.4,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.5,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.4,0,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",1.1,95,"Y","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",0.2,70,"N","GRASS","","IND",2
"STEESE","24_3",3,"POTR",2.8,95,"N","LICHEN","","IND",2
"STEESE","24_3",3,"POTR",0.1,80,"N","LITTER","","IND",2
"STEESE","26_2",2,"PIME",3.6,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",3.8,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",6.9,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",9.4,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"POTR",0.1,100,"N","EQAR","","IND",2
"STEESE","26_2",2,"PIME",4.8,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",0.8,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"POTR",0.1,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"SA_6",0.3,100,"Y","GRASS","START","CLUMP",2
"STEESE","26_2",2,"SA_6",0.2,100,"Y","GRASS","END","CLUMP",2
"STEESE","26_2",2,"PIME",0.4,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"ARCTO",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",3.1,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"SA_6",0.6,65,"N","GRASS","","IND",2
"STEESE","26_2",2,"ALCR",1.1,90,"Y","GRASS","START","CLUMP",2
"STEESE","26_2",2,"ALCR",0.3,100,"N","GRASS","","CLUMP",2
"STEESE","26_2",2,"ALCR",0.3,100,"N","GRASS","","CLUMP",2
"STEESE","26_2",2,"ALCR",0.4,100,"N","GRASS","END","CLUMP",2
"STEESE","26_2",2,"SA_7",0.5,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"PIME",1.3,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",4.3,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"SA_7",0.4,100,"N","LITTER","","IND",2
"STEESE","26_2",2,"SAGL",0.4,100,"Y","MOSS","START","CLUMP",2
"STEESE","26_2",2,"SAGL",0.2,100,"N","MOSS","END","CLUMP",2
"STEESE","26_2",2,"PIME",2.6,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",1.6,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",5.7,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"SA_7",0.3,100,"Y","MOSS","","IND",2
"STEESE","26_2",2,"PIME",1.9,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.4,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.5,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.5,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.6,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"SA_6",0.3,0,"Y","GRASS","","IND",2
"STEESE","26_2",2,"SA_7",0.7,95,"Y","EQAR","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.1,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.7,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.4,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.9,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.8,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.4,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.3,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.1,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.9,95,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",1.1,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.8,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"ALCR",1.2,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"ALCR",1.8,100,"N","LITTER","","IND",2
"STEESE","26_2",2,"ALCR",2.6,100,"N","LITTER","","IND",2
"STEESE","26_2",2,"ALCR",1.3,95,"Y","GRASS","","IND",2
"STEESE","26_2",2,"ALCR",1.3,90,"Y","GRASS","","IND",2
"STEESE","26_2",2,"ALCR",1.8,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"PIME",5.4,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",0.8,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",7.3,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",6.1,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",6.4,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",2.3,0,"N","MOSS","","IND",2
"STEESE","26_2",2,"PIME",5.7,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"PIME",7.6,0,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",1.9,90,"Y","GRASS","","IND",2
"STEESE","26_2",2,"BENE",1.1,100,"Y","GRASS","","IND",2
"STEESE","26_2",2,"BENE",0.7,100,"N","GRASS","","IND",2
"STEESE","26_2",2,"BENE",1,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.6,100,"N","MOSS","","IND",2
"STEESE","26_2",2,"BENE",0.8,100,"Y","MOSS","","IND",2
"STEESE","26_2",2,"ALCR",0.8,100,"N","LITTER","START","CLUMP",2
"STEESE","26_2",2,"ALCR",2.4,95,"Y","LITTER","","CLUMP",2
"STEESE","26_2",2,"ALCR",0.3,100,"N","LITTER","","CLUMP",2
"STEESE","26_2",2,"ALCR",1.4,95,"Y","LITTER","","CLUMP",2
"STEESE","26_2",2,"ALCR",1.7,100,"N","LITTER","END","CLUMP",2
"STEESE","26_2",2,"BENE",1.4,100,"N","LITTER","","IND",2
"STEESE","26_2",2,"BENE",1.4,100,"N","CHAN","","IND",2
"STEESE","26_2",2,"SA_7",0.5,90,"Y","GRASS","","IND",2
"STEESE","26_2",2,"ALCR",1.3,95,"N","GRASS","","IND",2
"STEESE","33_1",1,"PIME",2.8,0,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",5.8,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",2.6,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",2.2,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",4,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",4.6,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",5.3,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",3.4,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",6,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",4.6,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",2.2,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",3.1,0,"N","CHAN","","IND",1
"STEESE","33_1",1,"PIME",9.7,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",6.9,0,"N","CHAN","","IND",1
"STEESE","33_1",1,"PIME",3.2,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",3.7,0,"N","CHAN","","IND",1
"STEESE","33_1",1,"PIME",3.6,0,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",8.4,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",5.1,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",2.4,0,"N","CHAN","","IND",1
"STEESE","33_1",1,"PIME",3.8,0,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",6.1,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",1.7,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",7.5,0,"N","LITTER","","IND",1
"STEESE","33_1",1,"PIME",5.4,0,"N","LITTER","","IND",1
"STEESE","33_1",1,"PIME",2.8,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",3.1,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",2.9,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",0.8,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",6.6,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",1,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"ALCR",2.2,100,"N","LITTER","","IND",1
"STEESE","33_1",1,"BENE",0.5,100,"N","MOSS","","IND",1
"STEESE","33_1",1,"ALCR",1.5,100,"Y","MOSS","START","CLUMP",1
"STEESE","33_1",1,"ALCR",1,95,"Y","MOSS","","CLUMP",1
"STEESE","33_1",1,"ALCR",1.1,100,"Y","MOSS","END","CLUMP",1
"STEESE","33_1",1,"ALCR",1.1,95,"Y","LITTER","","IND",1
"STEESE","33_1",1,"BENE",1.9,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",1.6,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",2.4,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",5.7,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",6.7,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",1.6,95,"Y","VAVI","","IND",1
"STEESE","33_1",1,"PIME",0.8,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",1.3,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",10.3,100,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",4.9,95,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",3.1,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",10,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",10.4,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",6.6,80,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",6.8,90,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",3.6,0,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",9.6,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",9.8,0,"N","CHAN","","IND",1
"STEESE","33_1",1,"PIME",1.7,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",0.6,0,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",0.7,0,"N","GRASS","","IND",1
"STEESE","33_1",1,"PIME",1.8,0,"N","ROAC","","IND",1
"STEESE","33_1",1,"PIME",2.5,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"PIME",8.1,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"PIME",3.4,0,"N","VAVI","","IND",1
"STEESE","33_1",1,"SA_6",0.8,95,"N","VAVI","START","CLUMP",1
"STEESE","33_1",1,"SA_6",1.5,0,"N","VAVI","END","CLUMP",1
"STEESE","33_1",1,"SA_6",0.6,100,"N","LEGR","","IND",1
"STEESE","33_1",1,"PIME",1.7,0,"N","MOSS","","IND",1
"STEESE","33_1",1,"BENE",3.8,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",3.8,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.2,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.8,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.2,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",3.7,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",0.9,0,"N","CHAN","","IND",1
"STEESE","18_1",1,"PIME",4.3,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",26,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.2,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",5.2,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",4.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.2,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",3.4,0,"N","LEGR","","IND",1
