"SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD","TYPE","BASAL"
"10_0",10,0,"PIME",3.4,70,1,"MOSS","IND",1,2,"SAPLING",0.06304824
"10_0",10,0,"PIME",10.2,95,0,"MOSS","IND",1,2,"SAPLING",0.56743416
"10_0",10,0,"PIME",7.1,90,0,"MOSS","IND",1,2,"SAPLING",0.27493614
"10_0",10,0,"PIME",9.5,90,0,"MOSS","IND",1,2,"SAPLING",0.4922235
"10_0",10,0,"PIME",7.8,80,0,"MOSS","IND",1,2,"SAPLING",0.33182136
"10_0",10,0,"BENE",17.7,95,0,"MOSS","IND",1,2,"SAPLING",1.70868366
"10_0",10,0,"PIME",10,95,0,"LITTER","IND",1,2,"SAPLING",0.5454
"10_0",10,0,"PIME",8,100,0,"OXOX","IND",1,2,"SAPLING",0.349056
"10_0",10,0,"PIME",1.9,80,0,"MOSS","IND",1,2,"SAPLING",0.01968894
"10_0",10,0,"PIME",17.5,100,0,"LITTER","CLUMP",2,2,"SAPLING",1.6702875
"10_0",10,0,"PIME",6.6,95,0,"MOSS","IND",1,2,"SAPLING",0.23757624
"10_0",10,0,"PIME",3,80,0,"VAVI","IND",1,2,"SAPLING",0.049086
"10_0",10,0,"PIME",12.1,95,0,"VAVI","IND",1,2,"SAPLING",0.79852014
"10_0",10,0,"PIME",9.3,95,0,"MOSS","IND",1,2,"SAPLING",0.47171646
"10_0",10,0,"PIME",5.1,95,0,"MOSS","IND",1,2,"SAPLING",0.14185854
"10_0",10,0,"PIME",4,60,0,"MOSS","IND",1,2,"SAPLING",0.087264
"10_0",10,0,"PIME",3.6,50,0,"LITTER","IND",1,2,"SAPLING",0.07068384
"10_0",10,0,"PIME",6,95,0,"LITTER","IND",1,2,"SAPLING",0.196344
"10_0",10,0,"PIME",7.1,90,0,"LITTER","IND",1,2,"SAPLING",0.27493614
"10_0",10,0,"PIME",3.1,40,0,"MOSS","IND",1,2,"SAPLING",0.05241294
"10_0",10,0,"PIME",12.5,95,0,"LITTER","IND",1,2,"SAPLING",0.8521875
"10_0",10,0,"PIME",9,95,0,"MOSS","IND",1,2,"SAPLING",0.441774
"10_0",10,0,"PIME",9.9,90,0,"LITTER","IND",1,2,"SAPLING",0.53454654
"10_0",10,0,"PIME",0.9,70,1,"MOSS","IND",1,2,"SAPLING",0.00441774
"10_0",10,0,"PIME",3.8,50,0,"MOSS","IND",1,2,"SAPLING",0.07875576
"10_0",10,0,"PIME",4.6,90,0,"LITTER","IND",1,2,"SAPLING",0.11540664
"10_0",10,0,"BENE",9.3,95,0,"MOSS","IND",1,2,"SAPLING",0.47171646
"10_0",10,0,"PIME",4.8,40,0,"LITTER","IND",1,2,"SAPLING",0.12566016
"10_0",10,0,"PIME",11.2,100,0,"BARE","IND",1,2,"SAPLING",0.68414976
"10_0",10,0,"PIME",2.3,10,0,"MOSS","IND",1,2,"SAPLING",0.02885166
"10_0",10,0,"PIME",7.9,90,0,"LITTER","IND",1,2,"SAPLING",0.34038414
"10_0",10,0,"PIME",4,90,0,"LITTER","IND",1,2,"SAPLING",0.087264
"10_0",10,0,"PIME",2.5,80,0,"MOSS","IND",1,2,"SAPLING",0.0340875
"10_0",10,0,"PIME",4.9,95,0,"MOSS","IND",1,2,"SAPLING",0.13095054
"10_0",10,0,"PIME",12,100,0,"MOSS","IND",1,2,"SAPLING",0.785376
"10_0",10,0,"PIME",5.7,95,0,"MOSS","IND",1,2,"SAPLING",0.17720046
"10_0",10,0,"PIME",2.7,60,0,"MOSS","IND",1,2,"SAPLING",0.03975966
"10_0",10,0,"PIME",5.2,70,0,"VAVI","IND",1,2,"SAPLING",0.14747616
"10_0",10,0,"PIME",3.8,70,0,"MOSS","IND",1,2,"SAPLING",0.07875576
"10_0",10,0,"PIME",5.8,100,0,"OXOX","IND",1,2,"SAPLING",0.18347256
"10_0",10,0,"PIME",6.2,95,0,"OXOX","IND",1,2,"SAPLING",0.20965176
"10_0",10,0,"PIME",15.8,95,0,"VAVI","IND",1,2,"SAPLING",1.36153656
"41_1",41,1,"SALIX",0.1,100,0,"LEDE","IND",1,2,"SAPLING",5.454e-05
"41_1",41,1,"SALIX",4.4,85,0.25,"CHAN","CLUMP",4,2,"SAPLING",0.10558944
"41_1",41,1,"BENE",1.1,100,0,"LITTER","IND",1,2,"SAPLING",0.00659934
"41_1",41,1,"BENE",0.6,95,0,"MOSS","IND",1,2,"SAPLING",0.00196344
"41_1",41,1,"BENE",0.6,100,0,"MOSS","IND",1,2,"SAPLING",0.00196344
"41_1",41,1,"BENE",0.6,95,0,"LEDE","IND",1,2,"SAPLING",0.00196344
"41_1",41,1,"SALIX",1.1,95,0,"LEDE","IND",1,2,"SAPLING",0.00659934
"41_1",41,1,"SALIX",2.1,49,0.2,"VAVI","CLUMP",5,2,"SAPLING",0.02405214
"41_1",41,1,"BENE",2.9,100,0,"LEDE","IND",1,2,"SAPLING",0.04586814
"41_1",41,1,"BENE",1.2,95,0,"VAVI","IND",1,2,"SAPLING",0.00785376
"41_1",41,1,"BENE",1.5,100,0,"MOSS","IND",1,2,"SAPLING",0.0122715
"41_1",41,1,"BENE",1.1,100,0,"LEDE","IND",1,2,"SAPLING",0.00659934
"41_1",41,1,"SALIX",0.6,90,0,"VAVI","IND",1,2,"SAPLING",0.00196344
"48_1",48,1,"SALIX",2,85,0,"CHAN","IND",1,2,"SAPLING",0.021816
"48_1",48,1,"BENE",0.9,100,0,"MOSS","IND",1,2,"SAPLING",0.00441774
"48_1",48,1,"SALIX",0.3,100,0,"LEDE","IND",1,2,"SAPLING",0.00049086
"48_1",48,1,"BENE",0.2,100,0,"VAVI","IND",1,2,"SAPLING",0.00021816
"48_1",48,1,"BENE",5.1,97.5,0,"MOSS","CLUMP",2,2,"SAPLING",0.14185854
"48_1",48,1,"BENE",1.4,100,0,"GRASS","IND",1,2,"SAPLING",0.01068984
"48_1",48,1,"BENE",1.1,100,0,"VAVI","IND",1,2,"SAPLING",0.00659934
"48_1",48,1,"PIME",0.7,100,0,"MOSS","IND",1,2,"SAPLING",0.00267246
"48_1",48,1,"SALIX",9.7,91.42857143,0.86,"MOSS","CLUMP",7,2,"SAPLING",0.51316686
"48_1",48,1,"SALIX",0.9,95,0,"MOSS","IND",1,2,"SAPLING",0.00441774
"48_1",48,1,"BENE",19.4,95.45454545,0.27,"LEDE","CLUMP",11,2,"SAPLING",2.05266744
"48_1",48,1,"BENE",21.7,98,0.3,"LITTER","CLUMP",10,2,"SAPLING",2.56823406
"48_1",48,1,"SALIX",5.4,94,0.6,"VAVI","CLUMP",5,2,"SAPLING",0.15903864
"48_1",48,1,"BENE",2.6,97.5,0.5,"MOSS","CLUMP",2,2,"SAPLING",0.03686904
"48_1",48,1,"BENE",7.7,97.5,0.5,"LEDE","CLUMP",6,2,"SAPLING",0.32336766
"48_1",48,1,"BENE",0.6,100,0,"ROAC","IND",1,2,"SAPLING",0.00196344
"48_1",48,1,"POTR",0.3,100,0,"MOSS","IND",1,2,"SAPLING",0.00049086
"48_1",48,1,"SALIX",0.8,100,0,"GRASS","CLUMP",2,2,"SAPLING",0.00349056
"48_1",48,1,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING",0.00049086
"48_1",48,1,"BENE",1.1,100,0,"LITTER","IND",1,2,"SAPLING",0.00659934
"48_1",48,1,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING",0.00049086
"48_1",48,1,"BENE",1.5,100,0,"MOSS","IND",1,2,"SAPLING",0.0122715
"48_1",48,1,"BENE",0.4,100,0,"MOSS","IND",1,2,"SAPLING",0.00087264
"44_0",44,0,"PIME",6.2,80,0,"VAVI","IND",1,1,"SAPLING",0.20965176
"44_0",44,0,"SALIX",6.9,70,0,"MOSS","CLUMP",1,1,"SAPLING",0.25966494
"44_0",44,0,"PIME",5.2,60,0,"MOSS","IND",1,1,"SAPLING",0.14747616
"44_0",44,0,"PIME",1,70,0,"VAVI","IND",1,1,"SAPLING",0.005454
"44_0",44,0,"PIME",2.1,90,0,"VAVI","IND",1,1,"SAPLING",0.02405214
"44_0",44,0,"PIME",10.4,95,0,"MOSS","IND",1,1,"SAPLING",0.58990464
"44_0",44,0,"PIME",5.7,95,0,"VAVI","IND",1,1,"SAPLING",0.17720046
"44_0",44,0,"PIME",6.2,95,0,"MOSS","IND",1,1,"SAPLING",0.20965176
"44_0",44,0,"PIME",7,80,0,"VAVI","IND",1,1,"SAPLING",0.267246
"44_0",44,0,"PIME",9.5,90,0,"MOSS","IND",1,1,"SAPLING",0.4922235
"44_0",44,0,"PIME",3.4,90,0,"VAVI","IND",1,1,"SAPLING",0.06304824
"44_0",44,0,"PIME",4.2,95,0,"VAVI","IND",1,1,"SAPLING",0.09620856
"44_0",44,0,"PIME",8.7,80,0,"LITTER","IND",1,1,"SAPLING",0.41281326
"44_0",44,0,"PIME",15.9,95,0,"VAVI","IND",1,1,"SAPLING",1.37882574
"44_0",44,0,"PIME",15.5,95,0,"VAVI","IND",1,1,"SAPLING",1.3103235
"44_0",44,0,"PIME",3.8,70,0,"GRASS","IND",1,1,"SAPLING",0.07875576
"44_0",44,0,"PIME",4.3,90,0,"MOSS","IND",1,1,"SAPLING",0.10084446
"44_0",44,0,"PIME",12.5,90,0,"OXOX","IND",1,1,"SAPLING",0.8521875
"44_0",44,0,"PIME",8.2,95,0,"MOSS","IND",1,1,"SAPLING",0.36672696
"44_0",44,0,"PIME",9.9,80,0,"MOSS","IND",1,1,"SAPLING",0.53454654
"44_0",44,0,"PIME",1.4,80,0,"VAVI","IND",1,1,"SAPLING",0.01068984
"44_0",44,0,"PIME",9.2,90,0,"GRASS","IND",1,1,"SAPLING",0.46162656
"44_0",44,0,"PIME",3.2,95,0,"VAVI","IND",1,1,"SAPLING",0.05584896
"44_0",44,0,"PIME",2,80,0,"LEGR","IND",1,1,"SAPLING",0.021816
"44_0",44,0,"PIME",1.6,90,0,"MOSS","IND",1,1,"SAPLING",0.01396224
"44_0",44,0,"PIME",3.9,80,0,"MOSS","IND",1,1,"SAPLING",0.08295534
"44_0",44,0,"PIME",4.6,95,0,"OXOX","IND",1,1,"SAPLING",0.11540664
"44_0",44,0,"PIME",3.7,90,0,"LEGR","IND",1,1,"SAPLING",0.07466526
"44_0",44,0,"PIME",8.6,95,0,"OXOX","IND",1,1,"SAPLING",0.40337784
"44_0",44,0,"PIME",1.9,60,0,"MOSS","IND",1,1,"SAPLING",0.01968894
"44_0",44,0,"PIME",2,90,0,"MOSS","IND",1,1,"SAPLING",0.021816
"44_0",44,0,"PIME",2.9,90,0,"MOSS","IND",1,1,"SAPLING",0.04586814
"44_0",44,0,"PIME",3.7,70,0,"VAVI","IND",1,1,"SAPLING",0.07466526
"44_0",44,0,"PIME",12.2,100,0,"MOSS","IND",1,1,"SAPLING",0.81177336
"44_0",44,0,"PIME",10.5,90,0,"VAVI","IND",1,1,"SAPLING",0.6013035
"44_0",44,0,"PIME",4.6,80,0,"VAVI","IND",1,1,"SAPLING",0.11540664
"44_0",44,0,"PIME",2.8,80,0,"VAVI","IND",1,1,"SAPLING",0.04275936
"44_0",44,0,"PIME",1.1,50,0,"VAVI","IND",1,1,"SAPLING",0.00659934
"44_0",44,0,"PIME",2.8,95,0,"MOSS","IND",1,1,"SAPLING",0.04275936
"44_0",44,0,"PIME",4.7,95,0,"MOSS","IND",1,1,"SAPLING",0.12047886
"44_0",44,0,"PIME",4.1,100,0,"MOSS","IND",1,1,"SAPLING",0.09168174
"44_0",44,0,"PIME",1.8,30,0,"VAVI","IND",1,1,"SAPLING",0.01767096
"44_0",44,0,"PIME",3.9,20,0,"GRASS","IND",1,1,"SAPLING",0.08295534
"44_0",44,0,"PIME",5,80,0,"VAVI","IND",1,1,"SAPLING",0.13635
"44_0",44,0,"PIME",2.5,80,0,"MOSS","IND",1,1,"SAPLING",0.0340875
"44_0",44,0,"PIME",6,100,0,"VAVI","IND",1,1,"SAPLING",0.196344
"44_0",44,0,"PIME",9.8,100,0,"VAUL","IND",1,1,"SAPLING",0.52380216
"44_0",44,0,"PIME",2.6,40,0,"LEGR","IND",1,1,"SAPLING",0.03686904
"44_0",44,0,"SALIX",3.4,30,0,"GRASS","IND",1,1,"SAPLING",0.06304824
"44_0",44,0,"PIME",9.8,95,0,"VAUL","IND",1,1,"SAPLING",0.52380216
"44_0",44,0,"PIME",1.4,20,1,"MOSS","IND",1,1,"SAPLING",0.01068984
"44_0",44,0,"PIME",1,10,0,"MOSS","IND",1,1,"SAPLING",0.005454
"44_0",44,0,"PIME",5.3,90,0,"GRASS","IND",1,1,"SAPLING",0.15320286
"44_0",44,0,"PIME",1.6,10,1,"MOSS","IND",1,1,"SAPLING",0.01396224
"44_0",44,0,"PIME",2.8,90,0,"MOSS","IND",1,1,"SAPLING",0.04275936
"44_0",44,0,"PIME",2.8,90,0,"VAVI","IND",1,1,"SAPLING",0.04275936
"44_0",44,0,"PIME",5.9,90,0,"VAVI","IND",1,1,"SAPLING",0.18985374
"44_0",44,0,"SALIX",5.4,80,0,"MOSS","IND",1,1,"SAPLING",0.15903864
"44_0",44,0,"PIME",1.2,100,0,"VAVI","IND",1,1,"SAPLING",0.00785376
"44_0",44,0,"PIME",3.2,60,0,"VAVI","IND",1,1,"SAPLING",0.05584896
"44_0",44,0,"PIME",2.1,60,0,"ROAC","IND",1,1,"SAPLING",0.02405214
"44_0",44,0,"PIME",5.3,95,0,"VAUL","IND",1,1,"SAPLING",0.15320286
"44_0",44,0,"PIME",3.2,80,0,"VAVI","IND",1,1,"SAPLING",0.05584896
"44_0",44,0,"PIME",3.5,80,0,"VAVI","IND",1,1,"SAPLING",0.0668115
"44_0",44,0,"PIME",8.6,80,0,"VAVI","IND",1,1,"SAPLING",0.40337784
"44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1,"SAPLING",0.07466526
"44_0",44,0,"PIME",7.9,90,0,"VAVI","IND",1,1,"SAPLING",0.34038414
"44_0",44,0,"SALIX",5.5,70,0,"VAVI","IND",1,1,"SAPLING",0.1649835
"44_0",44,0,"PIME",9.3,95,0,"VAVI","IND",1,1,"SAPLING",0.47171646
"44_0",44,0,"PIME",12,100,0,"VAVI","IND",1,1,"SAPLING",0.785376
"44_0",44,0,"PIME",8,95,0,"VAVI","IND",1,1,"SAPLING",0.349056
"44_0",44,0,"PIME",0.7,100,0,"VAVI","IND",1,1,"SAPLING",0.00267246
"44_0",44,0,"SALIX",3.3,60,0,"ROAC","IND",1,1,"SAPLING",0.05939406
"44_0",44,0,"PIME",2.3,70,0,"ROAC","IND",1,1,"SAPLING",0.02885166
"44_0",44,0,"PIME",14.4,80,0,"GRASS","IND",1,1,"SAPLING",1.13094144
"44_0",44,0,"PIME",14.6,95,0,"VAVI","CLUMP",2,1,"SAPLING",1.16257464
"44_0",44,0,"PIME",2.6,90,0,"VAVI","IND",1,1,"SAPLING",0.03686904
"44_0",44,0,"PIME",1.1,95,1,"VAVI","IND",1,1,"SAPLING",0.00659934
"44_0",44,0,"BENE",11.1,70,0,"VAVI","IND",1,1,"SAPLING",0.67198734
"44_0",44,0,"PIME",7.5,90,0,"VAVI","IND",1,1,"SAPLING",0.3067875
"44_0",44,0,"PIME",3.3,90,0,"VAVI","IND",1,1,"SAPLING",0.05939406
"44_0",44,0,"PIME",2.9,90,0,"VAVI","IND",1,1,"SAPLING",0.04586814
"44_0",44,0,"PIME",8.6,95,0,"ROAC","IND",1,1,"SAPLING",0.40337784
"44_0",44,0,"PIME",2.8,70,0,"VAVI","IND",1,1,"SAPLING",0.04275936
"44_0",44,0,"PIME",5,80,0,"LEGR","IND",1,1,"SAPLING",0.13635
"44_0",44,0,"PIME",2.9,95,0,"VAVI","IND",1,1,"SAPLING",0.04586814
"44_0",44,0,"PIME",7.6,95,0,"LITTER","IND",1,1,"SAPLING",0.31502304
"44_0",44,0,"PIME",3.6,90,0,"MOSS","IND",1,1,"SAPLING",0.07068384
"44_0",44,0,"PIME",2.5,80,0,"LITTER","IND",1,1,"SAPLING",0.0340875
"44_0",44,0,"PIME",6.6,95,0,"VAVI","IND",1,1,"SAPLING",0.23757624
"44_0",44,0,"PIME",1.8,30,0,"MOSS","IND",1,1,"SAPLING",0.01767096
"44_0",44,0,"PIME",5.5,70,0,"GRASS","IND",1,1,"SAPLING",0.1649835
"44_0",44,0,"PIME",2,90,0,"MOSS","IND",1,1,"SAPLING",0.021816
"44_0",44,0,"PIME",2.2,80,0,"VAVI","IND",1,1,"SAPLING",0.02639736
"44_0",44,0,"SALIX",5.1,50,0,"ROAC","CLUMP",1,1,"SAPLING",0.14185854
"44_0",44,0,"PIME",6.6,50,0,"LITTER","IND",1,1,"SAPLING",0.23757624
"44_0",44,0,"PIME",12.6,100,0,"MOSS","IND",1,1,"SAPLING",0.86587704
"44_0",44,0,"PIME",3.3,80,0,"VAVI","IND",1,1,"SAPLING",0.05939406
"44_0",44,0,"PIME",3.1,90,0,"VAVI","IND",1,1,"SAPLING",0.05241294
"44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1,"SAPLING",0.07466526
"44_0",44,0,"PIME",4.2,60,0,"VAVI","IND",1,1,"SAPLING",0.09620856
"44_0",44,0,"PIME",1.4,90,0,"MOSS","IND",1,1,"SAPLING",0.01068984
"44_0",44,0,"PIME",9.9,90,0,"MOSS","IND",1,1,"SAPLING",0.53454654
"16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",2.5,100,0,"MOSS","CLUMP",2,2,"SAPLING",0.0340875
"16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",1.1,100,0,"EQAR","IND",1,2,"SAPLING",0.00659934
"16_2",16,2,"SALIX",0.4,100,0,"EQSY","CLUMP",2,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",0.4,100,0,"EQAR","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"BENE",2.2,100,0,"EQSY","IND",1,2,"SAPLING",0.02639736
"16_2",16,2,"SALIX",3.6,98.75,0,"EQSY","CLUMP",4,2,"SAPLING",0.07068384
"16_2",16,2,"POTR",1,100,0,"EQSY","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",0.6,100,0,"EQAR","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",1.5,100,1,"LITTER","IND",1,2,"SAPLING",0.0122715
"16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"POTR",0.9,100,0,"EQSY","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"SALIX",0.6,100,0,"GRASS","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"POTR",3,95,0,"EQAR","IND",1,2,"SAPLING",0.049086
"16_2",16,2,"BENE",2.5,100,1,"EQSY","IND",1,2,"SAPLING",0.0340875
"16_2",16,2,"BENE",1,100,0,"EQSY","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",1.6,95,1,"EQSY","IND",1,2,"SAPLING",0.01396224
"16_2",16,2,"SALIX",1.4,100,0,"EQAR","CLUMP",3,2,"SAPLING",0.01068984
"16_2",16,2,"SALIX",1.1,87.5,0,"EQSY","CLUMP",2,2,"SAPLING",0.00659934
"16_2",16,2,"SALIX",0.7,95,0,"EQSY","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"BENE",0.9,100,0,"EQAR","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",1.7,100,0,"EQAR","IND",1,2,"SAPLING",0.01576206
"16_2",16,2,"BENE",2.2,100,0,"LITTER","IND",1,2,"SAPLING",0.02639736
"16_2",16,2,"POTR",0.7,100,1,"EQAR","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"SALIX",0.5,100,0,"EQAR","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",4.1,97,0.2,"EQSY","CLUMP",5,2,"SAPLING",0.09168174
"16_2",16,2,"SALIX",1,95,0,"LITTER","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2,"SAPLING",0.05939406
"16_2",16,2,"SALIX",0.9,100,1,"EQAR","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"SALIX",5.6,88.333333,1,"MOSS","CLUMP",3,2,"SAPLING",0.17103744
"16_2",16,2,"SALIX",6.4,71.66667,0.67,"LEGR","CLUMP",3,2,"SAPLING",0.22339584
"16_2",16,2,"SALIX",6.1,91.66667,0.67,"GRASS","CLUMP",3,2,"SAPLING",0.20294334
"16_2",16,2,"BENE",0.7,100,0,"EQSY","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"POTR",1.7,100,0,"EQAR","IND",1,2,"SAPLING",0.01576206
"16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",1,100,0,"EQAR","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",1.3,100,0,"EQAR","IND",1,2,"SAPLING",0.00921726
"16_2",16,2,"BENE",2.4,100,0,"LITTER","IND",1,2,"SAPLING",0.03141504
"16_2",16,2,"BENE",2.5,100,1,"LITTER","IND",1,2,"SAPLING",0.0340875
"16_2",16,2,"SALIX",0.5,100,1,"MOSS","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.4,100,0,"LITTER","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",1.3,100,0,"EQSY","CLUMP",3,2,"SAPLING",0.00921726
"16_2",16,2,"BENE",0.9,100,0,"MOSS","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",0.5,90,0,"EQSY","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.5,100,0,"MOSS","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",0.6,100,0,"EQSY","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",1,100,0,"CHAN","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",2.6,75,1,"CHAN","IND",1,2,"SAPLING",0.03686904
"16_2",16,2,"BENE",2.7,95,1,"EQSC","IND",1,2,"SAPLING",0.03975966
"16_2",16,2,"SALIX",1.5,98.33333,0.67,"EQSC","CLUMP",3,2,"SAPLING",0.0122715
"16_2",16,2,"SALIX",1.3,95,0.5,"LITTER","CLUMP",2,2,"SAPLING",0.00921726
"16_2",16,2,"SALIX",0.3,100,0,"EQSC","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"BENE",2.9,100,0,"EQSC","IND",1,2,"SAPLING",0.04586814
"16_2",16,2,"SALIX",0.3,100,0,"CHAN","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"BENE",1.9,90,1,"EQS","IND",1,2,"SAPLING",0.01968894
"16_2",16,2,"SALIX",1.1,95,0,"LITTER","IND",1,2,"SAPLING",0.00659934
"16_2",16,2,"SALIX",0.9,95,1,"EQAR","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"SALIX",1.3,100,0,"EQSY","CLUMP",3,2,"SAPLING",0.00921726
"16_2",16,2,"BENE",1.5,100,0,"EQAR","IND",1,2,"SAPLING",0.0122715
"16_2",16,2,"SALIX",0.7,100,0,"EQSY","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"SALIX",0.9,100,0,"LITTER","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",2.1,100,0,"EQSY","IND",1,2,"SAPLING",0.02405214
"16_2",16,2,"SALIX",2.2,97.5,0,"EQSI","CLUMP",2,2,"SAPLING",0.02639736
"16_2",16,2,"SALIX",0.1,100,0,"GRASS","IND",1,2,"SAPLING",5.454e-05
"16_2",16,2,"SALIX",0.8,100,0,"GRASS","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"SALIX",0.5,100,0,"GRASS","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.1,100,0,"LITTER","IND",1,2,"SAPLING",5.454e-05
"16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.7,90,0,"VAVI","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"BENE",2,100,0,"LITTER","IND",1,2,"SAPLING",0.021816
"16_2",16,2,"SALIX",0.7,100,0,"LITTER","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"SALIX",0.8,100,0,"CHAN","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"SALIX",0.8,100,0,"EQSY","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"POTR",1.7,100,0,"EQSY","IND",1,2,"SAPLING",0.01576206
"16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"BENE",2.6,95,1,"EQSY","IND",1,2,"SAPLING",0.03686904
"16_2",16,2,"BENE",2.3,100,1,"EQSY","IND",1,2,"SAPLING",0.02885166
"16_2",16,2,"SALIX",0.4,90,1,"EQAR","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",0.6,95,0,"LITTER","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",1,92.5,0.5,"EQSY","CLUMP",2,2,"SAPLING",0.005454
"16_2",16,2,"SALIX",0.3,100,0,"VAVI","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"POTR",0.6,100,0,"VAVI","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",1,100,0,"EQSC","CLUMP",2,2,"SAPLING",0.005454
"16_2",16,2,"BENE",1.6,100,0,"LITTER","IND",1,2,"SAPLING",0.01396224
"16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2,"SAPLING",0.05939406
"16_2",16,2,"SALIX",1.7,100,0.5,"LITTER","CLUMP",2,2,"SAPLING",0.01576206
"16_2",16,2,"SALIX",0.3,100,0,"EQSY","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"BENE",1.5,100,0,"EQSY","IND",1,2,"SAPLING",0.0122715
"16_2",16,2,"BENE",1.3,90,1,"EQSY","IND",1,2,"SAPLING",0.00921726
"16_2",16,2,"BENE",1.9,100,1,"EQSY","IND",1,2,"SAPLING",0.01968894
"16_2",16,2,"BENE",1.8,100,0,"EQSY","IND",1,2,"SAPLING",0.01767096
"16_2",16,2,"BENE",1.4,95,0,"EQSY","IND",1,2,"SAPLING",0.01068984
"16_2",16,2,"SALIX",2.4,100,0,"EQSY","CLUMP",3,2,"SAPLING",0.03141504
