"SITE","SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD"
"DALTON","65_1",65,1,"SALIX",0.2,100,0,"LEGR","IND",1,2
"DALTON","65_1",65,1,"SALIX",0.4,100,0,"VAVI","IND",1,2
"DALTON","65_1",65,1,"ALCR",5.1,100,0.25,"VAVI","CLUMP",4,2
"DALTON","65_1",65,1,"SALIX",2.3,90,0,"VAVI","CLUMP",4,2
"DALTON","65_1",65,1,"SALIX",0.3,100,0,"EQSY","IND",1,2
"DALTON","65_1",65,1,"SALIX",0.1,100,0,"EQSY","IND",1,2
"DALTON","65_1",65,1,"BENE",0.7,100,0,"EQSY","IND",1,2
"DALTON","65_1",65,1,"SALIX",0.5,100,0,"EQSY","IND",1,2
"DALTON","65_1",65,1,"ALCR",12.9,97.85714286,0,"VAVI","CLUMP",7,2
"DALTON","65_1",65,1,"SALIX",0.2,100,0,"GRASS","IND",1,2
"DALTON","65_1",65,1,"PIME",7.1,100,0,"LEGR","IND",1,2
"DALTON","65_1",65,1,"ALCR",5.5,95,0.25,"EQSY","CLUMP",4,2
"DALTON","52_1",52,1,"ALCR",7.2,100,0,"VAVI","CLUMP",8,2
"DALTON","52_1",52,1,"SALIX",0.3,100,0,"GRASS","IND",1,2
"DALTON","52_1",52,1,"ALCR",2.4,100,0,"LEGR","CLUMP",4,2
"DALTON","52_1",52,1,"ALCR",0.5,90,0,"VAUL","IND",1,2
"DALTON","52_1",52,1,"ALCR",3,96.25,0,"VAVI","CLUMP",4,2
"DALTON","11_0",11,0,"PIME",0.7,65,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",4.3,40,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",2.7,60,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.5,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.7,75,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",6.3,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",3.8,95,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",11.5,70,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",2.6,50,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2.3,95,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.8,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",3,45,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",1.9,95,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",16.2,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",11.5,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",12.5,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",8,95,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",6.5,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",7.7,90,1,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",0.7,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",5.4,10,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.8,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",6.6,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",1.7,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",6.5,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",3.8,80,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",0.6,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",5,95,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",1.2,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",9.2,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",1.2,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",9.7,80,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2.3,70,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",2.8,45,0,"VAVI","CLUMP",1,2
"DALTON","11_0",11,0,"PIME",0.6,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",6.2,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",6.5,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",5.1,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",11.3,100,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",5.2,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"SALIX",4.8,70,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",1,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",0.7,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",0.6,100,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",5.8,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2.4,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"BENE",11.2,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",2.7,80,0,"VAVI","CLUMP",1,2
"DALTON","11_0",11,0,"PIME",9.2,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",8.9,85,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",13.5,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",8.8,75,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",1.7,70,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",4.9,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.8,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",3.5,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",4.2,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",6,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",3.5,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",8.8,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",1.9,40,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",2,10,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.2,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",5.3,95,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",5.4,85,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",9.3,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",9.4,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.5,50,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",3.6,80,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",3.7,70,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1,85,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.7,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",6.7,95,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",3.7,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",3.1,75,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",9.6,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",4.7,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",7.5,95,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",7.6,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.8,85,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",3.6,10,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",3.3,85,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.8,95,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",5.1,85,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",9.2,95,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",1.1,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",4.9,90,0,"LEGR","IND",1,2
"DALTON","11_0",11,0,"PIME",6.7,95,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",5.8,40,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",6,75,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",10.9,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",4.8,50,0,"VAVI","CLUMP",1,2
"DALTON","11_0",11,0,"PIME",8.9,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",3.9,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",0.7,100,1,"MOSS","IND",1,2
"DALTON","11_0",11,0,"SALIX",3.8,80,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",3,80,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",4.9,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",5.5,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",2.6,30,1,"LEGR","IND",1,2
"DALTON","11_0",11,0,"PIME",10.9,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2.9,80,1,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.6,100,0,"EQSC","IND",1,2
"DALTON","11_0",11,0,"PIME",2.5,100,0,"LEDE","IND",1,2
"DALTON","11_0",11,0,"PIME",9,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",2.9,60,0,"VAVI","CLUMP",2,2
"DALTON","11_0",11,0,"PIME",4.3,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.8,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",6.3,90,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",2.1,40,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",14.5,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2,70,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",7.3,50,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",9.3,70,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",10.6,70,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",14.3,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",6.4,20,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",1.7,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",3.8,45,0,"LEGR","IND",1,2
"DALTON","11_0",11,0,"PIME",18.9,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",2,60,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.9,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",10.8,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",4.9,80,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",2.2,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.6,95,0,"LEGR","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.5,95,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"SALIX",0.6,100,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",6.5,100,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",5.9,90,0,"VAVI","IND",1,2
"DALTON","11_0",11,0,"PIME",4.4,80,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",12,80,0,"MOSS","IND",1,2
"DALTON","11_0",11,0,"PIME",18.8,90,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",9.6,70,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",2.5,80,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",0.9,60,0,"LITTER","IND",1,2
"DALTON","11_0",11,0,"PIME",4.7,90,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",2.8,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",3.4,80,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",19,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",9.5,80,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",8,80,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",1.2,15,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",15.9,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",3,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",3.5,10,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",0.3,100,1,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",5.1,80,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",13.2,90,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",14.3,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",2.1,70,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",4.4,60,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",5.7,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",8.2,90,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"SALIX",2,60,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.5,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",1.7,95,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",13.4,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",12.8,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",13.2,80,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",15,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",2.4,80,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",4.6,60,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",2.7,60,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",1.9,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.3,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",6.5,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",8.2,95,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",8.6,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",5.5,70,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",13.3,85,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",14,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",11.6,60,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",10.6,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",11.3,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",4.8,80,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",3.4,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",0.8,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.5,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",13.7,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",8.4,60,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",6,85,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",12.3,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"BENE",17.2,75,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",9.2,100,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",7.8,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",13.4,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.5,85,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",10.4,95,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",9.5,80,0,"LEGR","IND",1,2
"DALTON","58_0",58,0,"SALIX",2.3,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.4,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",6.5,85,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",14.9,100,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",13,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",10.9,75,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",3.3,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"BENE",14.1,10,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",6.6,80,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",10.4,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",11.6,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",10.4,100,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",19.6,90,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"SALIX",4.7,10,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"BENE",15,80,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",9.5,95,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",3.1,70,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",17,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",7.6,95,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"PIME",4.6,80,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",10.9,90,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",3.9,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",3,75,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.5,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",23.6,100,0,"LITTER","IND",1,2
"DALTON","58_0",58,0,"SALIX",4.6,60,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",15.9,95,0,"VAVI","IND",1,2
"DALTON","58_0",58,0,"PIME",4.4,80,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"PIME",10.8,90,0,"MOSS","IND",1,2
"DALTON","58_0",58,0,"BENE",16.1,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",1.7,20,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.8,85,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",7.1,90,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",9.4,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",6,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10.6,100,1,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.5,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.6,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",2,65,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",1.5,45,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",11.5,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.9,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10.3,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",2.2,95,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",7.4,60,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.5,75,0,"LEGR","IND",1,2
"DALTON","10_0",10,0,"PIME",16.6,95,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",19.4,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",8.9,100,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"BENE",1.6,65,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",1.2,80,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",12.5,85,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",16.2,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",2.1,70,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",3,60,0,"LEGR","IND",1,2
"DALTON","10_0",10,0,"PIME",9.2,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",2.5,70,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",9.6,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",3.2,35,0,"LEGR","IND",1,2
"DALTON","10_0",10,0,"PIME",8.4,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10.7,85,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",6.8,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",3.2,65,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",14.4,95,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",13.2,100,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",4.8,70,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",1,100,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",11.7,95,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",10,100,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",4.5,25,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",13.7,95,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",2.7,50,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",1.3,70,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",1.2,100,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",5.8,85,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",9.5,90,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"BENE",16.1,100,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"BENE",15.7,90,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"SALIX",3.4,5,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",6.1,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",1.7,85,0,"LEGR","IND",1,2
"DALTON","10_0",10,0,"PIME",8.6,95,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",4.6,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",18.4,95,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",6.5,100,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",6.9,95,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",3,45,1,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",11.4,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10.9,95,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",11,90,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",5.2,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.1,90,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",6.6,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.8,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",8.3,95,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",6.2,100,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.6,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",9.8,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",6.7,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.7,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.3,70,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.5,80,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",3.4,70,1,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10.2,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.1,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",9.5,90,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.8,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"BENE",17.7,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",10,95,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",8,100,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",1.9,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",17.5,100,0,"LITTER","CLUMP",2,2
"DALTON","10_0",10,0,"PIME",6.6,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",3,80,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",12.1,95,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",9.3,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.1,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4,60,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",12.3,100,0,"LEGR","IND",1,2
"DALTON","10_0",10,0,"PIME",3.6,50,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",6,95,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",7.1,90,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",3.1,40,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",12.5,95,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",9,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",9.9,90,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",0.9,70,1,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",3.8,50,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.6,90,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"BENE",9.3,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.8,40,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",11.2,100,0,"BARE","IND",1,2
"DALTON","10_0",10,0,"PIME",2.3,10,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",7.9,90,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",4,90,0,"LITTER","IND",1,2
"DALTON","10_0",10,0,"PIME",2.5,80,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",4.9,95,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",12,100,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.7,95,0,"MOSS","IND",1,2
